Token ID,Owner Address,Attribute rank,Attribute specie
1380,real_owner_address,,
1382,real_owner_address,,
1383,real_owner_address,,
1385,real_owner_address,,
1386,real_owner_address,,
1387,real_owner_address,,
1388,real_owner_address,,
1389,real_owner_address,,
1391,real_owner_address,,
1392,real_owner_address,,
1393,real_owner_address,,
1394,real_owner_address,,
1395,real_owner_address,,
1396,real_owner_address,,
1398,real_owner_address,,
1399,real_owner_address,,
1400,real_owner_address,,
1401,real_owner_address,,
1402,real_owner_address,,
1404,real_owner_address,,
1405,real_owner_address,,
1406,real_owner_address,,
1407,real_owner_address,,
1412,real_owner_address,,
1413,real_owner_address,,
1414,real_owner_address,,
1415,real_owner_address,,
1416,real_owner_address,,
1417,real_owner_address,,
1419,real_owner_address,,
1420,real_owner_address,,
1421,real_owner_address,,
1422,real_owner_address,,
1423,real_owner_address,,
1424,real_owner_address,,
1425,real_owner_address,,
1426,real_owner_address,,
1427,real_owner_address,,
1428,real_owner_address,,
1429,real_owner_address,,
1431,real_owner_address,,
1432,real_owner_address,,
1433,real_owner_address,,
1434,real_owner_address,,
1435,real_owner_address,,
1436,real_owner_address,,
1437,real_owner_address,,
1438,real_owner_address,,
1439,real_owner_address,,
1440,real_owner_address,,
1442,real_owner_address,,
1443,real_owner_address,,
1444,real_owner_address,,
1445,real_owner_address,,
1446,real_owner_address,,
1447,real_owner_address,,
1448,real_owner_address,,
1449,real_owner_address,,
1450,real_owner_address,,
1451,real_owner_address,,
1452,real_owner_address,,
1453,real_owner_address,,
1454,real_owner_address,,
1455,real_owner_address,,
1456,real_owner_address,,
1457,real_owner_address,,
1459,real_owner_address,,
1460,real_owner_address,,
1461,real_owner_address,,
1463,real_owner_address,,
1464,real_owner_address,,
1465,real_owner_address,,
1466,real_owner_address,,
1468,real_owner_address,,
1469,real_owner_address,,
1470,real_owner_address,,
1471,real_owner_address,,
1472,real_owner_address,,
1473,real_owner_address,,
1475,real_owner_address,,
1477,real_owner_address,,
1478,real_owner_address,,
1479,real_owner_address,,
1480,real_owner_address,,
